artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_10321,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0024/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10322,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0006/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0006/pg/prompt.txt,txt,18240,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0006,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10323,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0007/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0007/pg/prompt.txt,txt,25874,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0007,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10324,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0008/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0008/pg/prompt.txt,txt,51627,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0008,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10325,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0013/pg/prompt.txt,txt,61178,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10326,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0017/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0017/pg/prompt.txt,txt,57469,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0017,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10327,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0019/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0019/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0019,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10328,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0024/pg/prompt.txt,txt,47724,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10329,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0033/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0033/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0033,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10330,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0034/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0034/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0034,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10331,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0035/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0035/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0035,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10332,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0052/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0052/pg/prompt.txt,txt,60989,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0052,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10333,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0054/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0054/pg/prompt.txt,txt,40819,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0054,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10334,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0056/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0056/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0056,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10335,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0062/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0062/pg/prompt.txt,txt,57042,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0062,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10336,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0077/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0077/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0077,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10337,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0082/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PERF_0082/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0082,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10338,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0003/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0003/pg/prompt.txt,txt,9168,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0003,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10339,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0004/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0004/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0004,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10340,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0005/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0005/pg/prompt.txt,txt,8908,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0005,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10341,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0008/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0008/pg/prompt.txt,txt,17203,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0008,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10342,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0012/pg/prompt.txt,txt,13228,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10343,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0013/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10344,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0022/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0022/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0022,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10345,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0024/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10346,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0025/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0025/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0025,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10347,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0005/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0005/pg/response.txt,txt,4844,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0005,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10348,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0007/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0007/pg/response.txt,txt,5498,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0007,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10349,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0009/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0009/pg/response.txt,txt,5974,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0009,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10350,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0010/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0010/pg/response.txt,txt,5343,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0010,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10351,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0011/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0011/pg/response.txt,txt,66,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0011,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10352,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0012/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0012/pg/response.txt,txt,5900,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0012,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10353,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0024/pg/response.txt,txt,66,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0024,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10354,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0036/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0036/pg/response.txt,txt,3159,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0036,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
legacy_report_artifact_10355,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0037/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0037/pg/response.txt,txt,66,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0037,r_bot;portability,common_core_v0_40_or_related,true,false,false,retain_by_reference_only,legacy results/ path absent in inspected snapshot
